No,date,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,season
3722,2013-08-03,1,19.0,19.0,3.0,27.0,500.0,103.0,23.3,999.5,19.9,0.0,ENE,0.4,Wanshouxigong,Summer
3723,2013-08-03,2,10.0,10.0,4.0,19.0,400.0,124.0,24.2,998.7,17.7,0.0,SSE,0.6,Wanshouxigong,Summer
3724,2013-08-03,3,7.0,7.0,3.0,17.0,500.0,130.0,24.2,995.9,17.0,0.0,E,2.4,Wanshouxigong,Summer
3725,2013-08-03,4,11.0,5.0,3.0,24.0,500.0,109.0,23.1,997.0,18.2,0.0,W,1.5,Wanshouxigong,Summer
3726,2013-08-03,5,11.0,7.0,3.0,24.0,600.0,76.4694,24.4,997.0,16.9,0.0,NNW,1.1,Wanshouxigong,Summer
3727,2013-08-03,6,20.0,35.0,3.0,72.0,700.0,47.0,23.7,997.7,19.4,0.0,WNW,0.7,Wanshouxigong,Summer
3728,2013-08-03,7,14.0,35.0,3.0,77.0,600.0,48.0,27.1,997.7,17.3,0.0,NNW,1.2,Wanshouxigong,Summer
3729,2013-08-03,8,20.0,25.0,3.0,72.0,700.0,60.0,28.6,997.9,15.8,0.0,NE,1.6,Wanshouxigong,Summer
3730,2013-08-03,9,20.0,13.0,3.0,63.0,600.0,77.0,29.7,998.1,17.2,0.0,E,2.0,Wanshouxigong,Summer
3731,2013-08-03,10,18.0,40.0,4.0,62.0,700.0,94.0,30.8,997.8,17.5,0.0,WSW,1.6,Wanshouxigong,Summer
3732,2013-08-03,11,26.0,62.0,5.0,70.0,800.0,116.0,31.5,997.4,17.4,0.0,W,1.9,Wanshouxigong,Summer
3733,2013-08-03,12,26.0,20.0,5.0,45.0,800.0,172.0,31.8,996.8,18.0,0.0,W,1.4,Wanshouxigong,Summer
3737,2013-08-03,16,24.0,97.0,5.0,14.0,1000.0,194.0,31.2,995.3,20.5,0.0,SSE,1.2,Wanshouxigong,Summer
3741,2013-08-03,20,57.0,100.0,10.0,37.0,1400.0,195.0,27.0,996.6,22.8,0.0,SW,1.6,Wanshouxigong,Summer
3742,2013-08-03,21,63.0,101.0,7.0,49.0,1900.0,146.0,26.7,996.5,23.0,0.0,W,1.3,Wanshouxigong,Summer
3743,2013-08-03,22,56.0,77.0,6.0,48.0,1500.0,117.0,25.7,997.3,23.4,0.0,SSW,0.7,Wanshouxigong,Summer
3744,2013-08-03,23,61.0,86.0,7.0,43.0,1100.0,111.0,25.9,996.6,23.4,0.0,WSW,1.2,Wanshouxigong,Summer
3745,2013-08-04,0,80.0,94.0,6.0,58.0,1600.0,72.0,25.8,995.6,23.5,0.0,WSW,1.4,Wanshouxigong,Summer
3746,2013-08-04,1,92.0,87.0,7.0,63.0,1600.0,65.0,25.1,995.1,23.2,0.0,WSW,1.1,Wanshouxigong,Summer
3747,2013-08-04,2,95.0,87.0,7.0,53.0,1300.0,80.0,24.2,994.9,22.8,0.0,W,0.8,Wanshouxigong,Summer
3748,2013-08-04,3,105.0,94.0,5.0,55.0,1250.0,59.5,24.4,994.5,22.7,0.0,NNE,2.1,Wanshouxigong,Summer
3749,2013-08-04,4,106.0,81.0,4.0,55.0,1200.0,39.0,24.6,994.4,22.5,0.0,ENE,1.3,Wanshouxigong,Summer
3750,2013-08-04,5,93.0,62.0,3.0,56.0,1100.0,39.0,24.5,994.8,22.6,0.0,ENE,2.2,Wanshouxigong,Summer
3751,2013-08-04,6,99.0,86.0,4.0,89.0,1200.0,2.0,25.6,995.1,22.9,0.0,ENE,2.0,Wanshouxigong,Summer
3752,2013-08-04,7,109.0,94.0,5.0,65.0,1100.0,14.0,27.3,995.1,22.7,0.0,ESE,1.0,Wanshouxigong,Summer
3753,2013-08-04,8,125.0,102.0,5.0,42.0,1000.0,47.0,28.5,995.4,20.5,0.0,ENE,3.2,Wanshouxigong,Summer
3754,2013-08-04,9,130.0,78.0,6.0,32.0,900.0,89.0,30.5,994.8,20.1,0.0,SE,1.2,Wanshouxigong,Summer
3755,2013-08-04,10,83.0,83.0,8.0,28.0,800.0,130.0,31.1,994.4,20.4,0.0,SW,1.2,Wanshouxigong,Summer
3756,2013-08-04,11,83.0,29.0,8.0,28.0,900.0,164.0,32.0,993.7,21.5,0.0,W,2.1,Wanshouxigong,Summer
3763,2013-08-04,18,94.0,130.0,7.0,17.0,1500.0,171.0,30.2,990.8,26.2,0.0,SW,2.9,Wanshouxigong,Summer
3768,2013-08-04,23,24.0,24.0,3.0,41.0,700.0,82.0,21.8,993.6,20.3,0.0,WSW,1.3,Wanshouxigong,Summer
3769,2013-08-05,0,29.0,7.0,3.0,28.0,900.0,78.0,21.4,993.4,20.0,0.0,NW,1.6,Wanshouxigong,Summer
3770,2013-08-05,1,26.0,26.0,3.0,29.0,1000.0,75.0,21.2,992.2,20.0,0.0,E,1.0,Wanshouxigong,Summer
3771,2013-08-05,2,22.0,22.0,3.0,10.0,600.0,86.0,21.3,992.0,19.8,0.0,E,1.2,Wanshouxigong,Summer
3772,2013-08-05,3,32.0,32.0,3.0,15.0,400.0,65.0,20.5,991.8,19.8,0.0,ENE,1.1,Wanshouxigong,Summer
3773,2013-08-05,4,36.0,16.0,3.0,28.0,500.0,38.0,20.3,991.7,19.8,0.0,E,1.2,Wanshouxigong,Summer
3774,2013-08-05,5,49.0,72.0,3.0,35.0,600.0,23.0,19.9,991.8,19.6,0.0,N,0.2,Wanshouxigong,Summer
3775,2013-08-05,6,55.0,6.0,3.0,36.0,700.0,14.0,21.7,992.4,19.8,0.0,ESE,0.4,Wanshouxigong,Summer
3776,2013-08-05,7,52.0,66.0,3.0,57.0,1400.0,9.0,23.8,992.7,20.5,0.0,N,0.0,Wanshouxigong,Summer
3777,2013-08-05,8,60.0,64.0,3.0,53.0,1300.0,27.0,25.0,992.5,20.7,0.0,WSW,0.8,Wanshouxigong,Summer
3778,2013-08-05,9,60.0,60.0,3.0,49.0,800.0,53.0,26.6,992.3,19.0,0.0,SSW,1.8,Wanshouxigong,Summer
3779,2013-08-05,10,50.0,50.0,4.0,36.0,700.0,83.0,28.2,992.4,20.5,0.0,WNW,0.7,Wanshouxigong,Summer
3780,2013-08-05,11,42.0,6.0,4.0,36.0,800.0,111.0,29.4,992.1,20.0,0.0,WSW,0.8,Wanshouxigong,Summer
3781,2013-08-05,12,41.0,13.0,5.0,39.0,800.0,136.0,31.1,991.7,19.4,0.0,NE,1.1,Wanshouxigong,Summer
3782,2013-08-05,13,38.0,16.0,6.0,36.0,700.0,178.0,32.4,991.2,21.0,0.0,W,1.4,Wanshouxigong,Summer
3788,2013-08-05,19,31.0,68.0,3.0,24.0,1000.0,165.0,28.1,991.1,23.2,0.0,SSW,1.1,Wanshouxigong,Summer
3789,2013-08-05,20,33.0,71.0,3.0,30.0,1400.0,136.0,27.1,991.9,23.8,0.0,SSW,0.9,Wanshouxigong,Summer
3790,2013-08-05,21,41.0,73.0,3.0,40.0,1500.0,103.0,26.5,991.8,23.8,0.0,WSW,0.6,Wanshouxigong,Summer
3791,2013-08-05,22,41.0,69.0,3.0,40.0,1491.6666666666667,93.8196,25.6,991.8,24.0,0.0,SE,0.8,Wanshouxigong,Summer
3792,2013-08-05,23,45.0,62.0,2.2848,40.0335,1483.3333333333333,91.4634,25.1,991.9,24.1,0.0,NNE,0.4,Wanshouxigong,Summer
3793,2013-08-06,0,46.0,67.0,2.5704,38.1858,1475.0,71.1144,24.9,992.2,24.2,0.0,ENE,0.2,Wanshouxigong,Summer
3794,2013-08-06,1,47.0,53.0,1.9992,49.0667,1466.6666666666667,58.2624,25.2,992.1,24.2,0.0,SSW,0.7,Wanshouxigong,Summer
3795,2013-08-06,2,59.0,66.0,3.4272,78.2193,1458.3333333333333,29.1312,25.0,992.5,24.1,0.0,WNW,0.9,Wanshouxigong,Summer
3796,2013-08-06,3,80.0,60.0,3.9984,60.9741,1450.0,43.911,24.7,992.1,23.7,0.0,WSW,0.8,Wanshouxigong,Summer
3797,2013-08-06,4,80.0,69.0,4.284,55.6363,1441.6666666666667,43.0542,24.7,991.7,23.7,0.0,NNE,0.9,Wanshouxigong,Summer
3798,2013-08-06,5,87.0,74.0,3.4272,55.431,1433.3333333333333,27.4176,25.8,991.9,23.8,0.0,NE,2.6,Wanshouxigong,Summer
3799,2013-08-06,6,92.0,93.0,4.284,84.5836,1425.0,9.8532,26.3,993.0,24.2,0.0,NW,0.8,Wanshouxigong,Summer
3800,2013-08-06,7,112.0,135.0,6.2832,96.9016,1416.6666666666667,5.7834,27.4,993.2,24.3,0.0,ENE,1.6,Wanshouxigong,Summer
3801,2013-08-06,8,142.0,133.0,5.712,85.8154,1408.3333333333333,17.5644,27.8,993.7,24.6,0.0,WSW,0.7,Wanshouxigong,Summer
3802,2013-08-06,9,149.0,128.0,6.0,86.0,1400.0,30.0,29.8,993.8,24.7,0.0,ESE,0.8,Wanshouxigong,Summer
3803,2013-08-06,10,158.0,143.0,6.0,86.0,1500.0,49.0,31.3,993.7,24.9,0.0,W,0.7,Wanshouxigong,Summer
3804,2013-08-06,11,159.0,116.0,6.0,70.0,1600.0,114.0,32.3,993.2,25.4,0.0,SSW,0.8,Wanshouxigong,Summer
3805,2013-08-06,12,159.0,128.0,6.0,56.0,1400.0,172.0,33.3,992.6,25.3,0.0,W,1.8,Wanshouxigong,Summer
3810,2013-08-06,17,152.0,149.0,4.0,12.0,1300.0,193.0,32.5,992.0,25.3,0.0,SW,1.7,Wanshouxigong,Summer
3811,2013-08-06,18,153.0,127.0,4.0,17.0,1600.0,180.0,31.8,992.2,26.1,0.0,SSW,1.8,Wanshouxigong,Summer
3812,2013-08-06,19,165.0,153.0,4.0,15.0,2100.0,168.0,30.9,993.2,27.0,0.0,SSW,0.5,Wanshouxigong,Summer
3813,2013-08-06,20,189.0,158.0,4.0,19.0,2100.0,146.0,30.6,994.2,27.4,0.0,WSW,1.0,Wanshouxigong,Summer
3814,2013-08-06,21,228.0,185.0,3.0,25.0,2300.0,130.0,30.6,993.8,27.4,0.0,SSW,0.8,Wanshouxigong,Summer
3815,2013-08-06,22,228.0,158.0,3.0,28.0,2400.0,103.0,29.9,994.2,27.3,0.0,WSW,1.1,Wanshouxigong,Summer
3816,2013-08-06,23,178.0,132.0,4.0,20.0,2000.0,100.0,30.0,994.3,25.1,0.0,NE,1.4,Wanshouxigong,Summer
3817,2013-08-07,0,196.0,32.0,4.0,21.0,1600.0,107.0,28.9,995.1,21.1,0.0,ENE,4.5,Wanshouxigong,Summer
3819,2013-08-07,2,10.0,10.0,3.0,6.0,600.0,114.0,25.2,995.6,22.7,0.0,ENE,0.7,Wanshouxigong,Summer
3820,2013-08-07,3,26.0,26.0,3.0,12.0,600.0,101.0,25.1,996.3,23.3,0.0,ENE,0.8,Wanshouxigong,Summer
3821,2013-08-07,4,29.0,29.0,3.0,17.0,700.0,84.0,25.2,995.9,23.3,0.0,E,1.0,Wanshouxigong,Summer
3822,2013-08-07,5,36.0,5.0,3.0,16.0,700.0,76.0,25.4,995.6,23.5,0.0,NNW,0.7,Wanshouxigong,Summer
3823,2013-08-07,6,41.0,41.0,3.0,18.0,700.0,55.0,26.2,996.1,23.1,0.0,ENE,1.5,Wanshouxigong,Summer
3824,2013-08-07,7,38.0,38.0,3.0,24.0,700.0,70.0,27.6,995.8,22.8,0.0,ENE,1.5,Wanshouxigong,Summer
3825,2013-08-07,8,27.0,27.0,3.0,29.0,700.0,67.0,28.9,996.4,21.9,0.0,ENE,1.6,Wanshouxigong,Summer
3826,2013-08-07,9,35.0,9.0,3.0,42.0,900.0,62.0,30.2,996.4,21.0,0.0,NNE,1.6,Wanshouxigong,Summer
3827,2013-08-07,10,34.0,34.0,4.0,44.0,900.0,61.0,29.9,996.6,21.3,0.0,NE,2.0,Wanshouxigong,Summer
3829,2013-08-07,12,31.0,31.0,10.0,28.0,700.0,82.0,29.1,996.5,20.5,0.0,NE,2.5,Wanshouxigong,Summer
3830,2013-08-07,13,27.0,27.0,14.0,28.0,700.0,78.0,28.9,996.6,20.1,0.0,NNW,1.3,Wanshouxigong,Summer
3832,2013-08-07,15,20.0,20.0,13.0,30.0,700.0,61.0,26.3,996.2,20.2,0.0,NE,1.7,Wanshouxigong,Summer
3833,2013-08-07,16,14.0,14.0,7.0,23.0,600.0,77.0,26.0,995.5,20.3,0.0,NNW,2.0,Wanshouxigong,Summer
3835,2013-08-07,18,19.0,53.0,7.0,31.0,700.0,68.0,23.6,994.6,20.1,0.0,ENE,1.5,Wanshouxigong,Summer
3836,2013-08-07,19,20.0,48.0,5.0,46.0,900.0,43.0,23.3,994.8,21.0,0.0,WNW,2.0,Wanshouxigong,Summer
3837,2013-08-07,20,28.0,2.0,7.0,69.0,900.0,21.0,24.0,995.3,19.7,0.0,WSW,2.1,Wanshouxigong,Summer
3838,2013-08-07,21,27.0,27.0,8.0,53.0,800.0,29.0,23.2,995.3,21.1,0.0,SSE,0.9,Wanshouxigong,Summer
3839,2013-08-07,22,19.0,19.0,7.0,34.0,800.0,37.0,23.0,995.2,21.4,0.0,WNW,0.8,Wanshouxigong,Summer
3841,2013-08-08,0,14.0,14.0,8.0,61.0,800.0,14.0,22.1,994.5,21.6,0.0,WNW,0.6,Wanshouxigong,Summer
3842,2013-08-08,1,15.0,5.0,8.0,55.0,700.0,15.0,22.0,994.2,21.7,0.0,WNW,0.6,Wanshouxigong,Summer
3843,2013-08-08,2,15.0,33.0,8.0,55.0,700.0,4.0,22.2,994.2,22.0,0.0,W,0.7,Wanshouxigong,Summer
3844,2013-08-08,3,21.0,48.0,5.0,61.0,950.0,3.0,22.2,993.7,22.0,0.0,NW,1.0,Wanshouxigong,Summer
3845,2013-08-08,4,21.0,33.0,4.0,61.0,1200.0,2.0,22.1,993.9,21.8,0.0,NW,0.8,Wanshouxigong,Summer
3846,2013-08-08,5,26.0,54.0,4.0,56.0,1400.0,2.0,22.4,994.2,21.9,0.0,WNW,0.7,Wanshouxigong,Summer
3847,2013-08-08,6,26.0,40.0,5.0,51.0,1200.0,2.0,23.5,994.1,22.5,0.0,W,0.8,Wanshouxigong,Summer
3848,2013-08-08,7,30.0,64.0,5.0,44.0,1600.0,2.0,24.5,994.3,22.4,0.0,NW,0.8,Wanshouxigong,Summer
3849,2013-08-08,8,39.0,55.0,7.0,54.0,1700.0,2.0,26.5,994.3,22.1,0.0,SSE,0.9,Wanshouxigong,Summer
3850,2013-08-08,9,39.0,32.0,7.0,71.0,1700.0,2.0,28.9,994.6,22.2,0.0,SW,1.2,Wanshouxigong,Summer
3851,2013-08-08,10,40.0,18.0,9.0,92.0,1600.0,10.0,29.7,994.6,21.6,0.0,SW,1.8,Wanshouxigong,Summer
3852,2013-08-08,11,42.0,14.0,12.0,88.0,1600.0,39.0,31.1,994.3,21.3,0.0,SSW,1.2,Wanshouxigong,Summer
3853,2013-08-08,12,32.0,11.0,10.0,49.0,800.0,95.0,32.5,993.7,21.7,0.0,SSW,1.7,Wanshouxigong,Summer
3854,2013-08-08,13,28.0,25.0,6.0,21.0,1100.0,148.0,32.7,993.2,20.6,0.0,SSW,1.6,Wanshouxigong,Summer
3855,2013-08-08,14,31.0,47.0,6.0,6.0,700.0,175.0,33.3,992.5,21.8,0.0,SW,2.1,Wanshouxigong,Summer
3856,2013-08-08,15,26.0,24.0,6.0,3.0,1200.0,184.0,33.3,992.2,22.4,0.0,SW,2.2,Wanshouxigong,Summer
3858,2013-08-08,17,33.0,67.0,5.0,10.0,1200.0,185.0,31.2,992.3,24.1,0.0,WSW,1.7,Wanshouxigong,Summer
3859,2013-08-08,18,35.0,112.0,6.0,14.0,1000.0,190.0,30.9,993.3,22.5,0.0,SW,2.3,Wanshouxigong,Summer
3860,2013-08-08,19,51.0,144.0,5.0,18.0,1700.0,182.0,29.8,994.2,23.5,0.0,W,1.9,Wanshouxigong,Summer
3861,2013-08-08,20,60.0,98.0,5.0,21.0,1900.0,157.0,31.1,995.1,13.8,0.0,WNW,2.8,Wanshouxigong,Summer
3862,2013-08-08,21,63.0,72.0,4.0,34.0,1500.0,121.0,28.7,994.4,13.4,0.0,NE,1.6,Wanshouxigong,Summer
3863,2013-08-08,22,32.0,32.0,5.0,26.0,700.0,98.0,26.4,994.3,16.3,0.0,ENE,0.5,Wanshouxigong,Summer
3864,2013-08-08,23,15.0,15.0,3.0,33.0,600.0,66.0,24.1,994.2,18.5,0.0,WNW,0.6,Wanshouxigong,Summer
3865,2013-08-09,0,32.0,127.0,3.0,41.0,700.0,73.0,22.9,993.9,19.1,0.0,WSW,0.8,Wanshouxigong,Summer
3866,2013-08-09,1,23.0,32.0,3.0,29.0,600.0,68.0,21.8,994.0,18.8,0.0,WSW,0.5,Wanshouxigong,Summer
3867,2013-08-09,2,27.0,23.0,3.0,41.0,600.0,41.0,21.4,993.7,19.1,0.0,ENE,0.7,Wanshouxigong,Summer
3868,2013-08-09,3,22.0,22.0,3.0,41.0,600.0,40.0,21.5,994.0,20.0,0.0,NE,1.0,Wanshouxigong,Summer
3869,2013-08-09,4,20.0,20.0,3.0,37.0,500.0,43.0,22.3,994.6,19.8,0.0,N,0.4,Wanshouxigong,Summer
3870,2013-08-09,5,16.0,16.0,3.0,38.0,500.0,41.0,23.6,994.8,19.5,0.0,ENE,0.9,Wanshouxigong,Summer
3871,2013-08-09,6,19.0,28.0,3.0,47.0,500.0,24.0,26.5,995.2,18.6,0.0,ENE,0.8,Wanshouxigong,Summer
3872,2013-08-09,7,12.0,20.5,4.0,50.0,700.0,28.0,27.8,995.5,16.7,0.0,NE,1.8,Wanshouxigong,Summer
3873,2013-08-09,8,29.0,13.0,10.0,56.0,800.0,31.0,29.6,995.6,16.8,0.0,N,1.3,Wanshouxigong,Summer
3874,2013-08-09,9,29.0,29.0,10.0,56.0,900.0,44.0,30.9,995.5,16.9,0.0,SSE,1.3,Wanshouxigong,Summer
3875,2013-08-09,10,27.0,33.0,21.0,66.0,1000.0,54.0,32.8,995.3,18.6,0.0,SW,1.6,Wanshouxigong,Summer
3876,2013-08-09,11,28.0,14.0,22.0,63.0,1000.0,81.0,33.3,995.0,20.1,0.0,SSW,1.3,Wanshouxigong,Summer
3877,2013-08-09,12,30.0,43.0,18.0,58.0,1400.0,118.0,34.0,994.4,21.1,0.0,S,1.6,Wanshouxigong,Summer
3878,2013-08-09,13,34.0,81.0,14.0,47.0,1000.0,160.0,34.6,994.1,21.6,0.0,SSE,1.2,Wanshouxigong,Summer
3885,2013-08-09,20,51.0,153.0,6.0,30.0,1900.0,189.0,29.7,995.4,24.8,0.0,S,0.8,Wanshouxigong,Summer
3886,2013-08-09,21,63.0,135.0,5.0,51.0,1900.0,142.0,27.9,995.7,25.3,0.0,WSW,1.5,Wanshouxigong,Summer
3887,2013-08-09,22,56.0,95.0,5.0,46.0,2200.0,132.0,27.1,995.7,24.9,0.0,SSW,1.0,Wanshouxigong,Summer
3888,2013-08-09,23,70.0,88.0,5.0,55.0,2000.0,96.0,26.3,995.9,24.3,0.0,W,0.6,Wanshouxigong,Summer
3889,2013-08-10,0,66.0,87.0,4.0,51.0,1700.0,81.0,25.7,996.1,24.5,0.0,ENE,0.8,Wanshouxigong,Summer
3890,2013-08-10,1,57.0,60.0,4.0,51.0,1100.0,56.0,28.2,996.2,23.8,0.0,NE,1.2,Wanshouxigong,Summer
3891,2013-08-10,2,69.0,43.0,4.0,59.0,1300.0,43.0,27.7,996.2,23.5,0.0,NE,1.4,Wanshouxigong,Summer
3892,2013-08-10,3,100.0,104.0,6.0,121.0,1400.0,4.0,27.1,996.4,23.1,0.0,NW,0.8,Wanshouxigong,Summer
3893,2013-08-10,4,100.0,67.0,6.0,95.0,1200.0,8.0,26.9,996.7,22.7,0.0,NE,1.7,Wanshouxigong,Summer
3894,2013-08-10,5,73.0,10.0,6.0,58.0,900.0,33.0,25.4,997.7,23.3,0.0,N,0.2,Wanshouxigong,Summer
3895,2013-08-10,6,44.0,44.0,5.0,40.0,700.0,51.0,27.0,998.6,23.7,0.0,WNW,1.3,Wanshouxigong,Summer
3896,2013-08-10,7,47.0,31.0,5.0,36.0,700.0,56.0,29.0,998.9,23.2,0.0,WNW,0.8,Wanshouxigong,Summer
3897,2013-08-10,8,39.0,41.0,6.0,32.0,800.0,78.0,30.5,999.2,23.4,0.0,ENE,2.0,Wanshouxigong,Summer
3898,2013-08-10,9,39.0,37.0,6.0,32.0,900.0,89.0,31.4,999.5,23.8,0.0,NNW,1.3,Wanshouxigong,Summer
3899,2013-08-10,10,53.0,65.0,7.0,30.0,900.0,117.0,32.8,998.9,24.0,0.0,ESE,1.0,Wanshouxigong,Summer
3900,2013-08-10,11,76.0,116.0,8.0,28.0,1100.0,173.0,34.5,998.3,23.5,0.0,S,0.9,Wanshouxigong,Summer
3909,2013-08-10,20,108.0,168.0,13.0,27.0,2500.0,177.0,30.5,999.4,24.9,0.0,SW,1.0,Wanshouxigong,Summer
3910,2013-08-10,21,112.0,117.0,10.0,33.0,2300.0,166.0,29.4,999.8,25.6,0.0,SSE,0.8,Wanshouxigong,Summer
3911,2013-08-10,22,94.0,75.0,8.0,37.0,1600.0,128.0,28.8,1000.0,25.6,0.0,SSE,1.2,Wanshouxigong,Summer
3912,2013-08-10,23,72.0,83.0,7.0,44.0,1600.0,94.0,28.2,1000.2,25.8,0.0,SSE,1.0,Wanshouxigong,Summer
3913,2013-08-11,0,99.0,121.0,6.0,47.0,1400.0,75.0,28.3,1000.1,26.1,0.0,S,0.8,Wanshouxigong,Summer
3914,2013-08-11,1,95.0,96.0,6.0,80.0,1900.0,30.0,27.2,1000.1,26.0,0.0,S,0.5,Wanshouxigong,Summer
3915,2013-08-11,2,78.0,82.0,5.0,81.0,1500.0,23.0,27.0,1000.2,26.0,0.0,ESE,1.1,Wanshouxigong,Summer
3916,2013-08-11,3,84.0,92.0,6.0,34.0,1100.0,54.0,27.2,999.8,26.1,0.0,S,0.0,Wanshouxigong,Summer
3917,2013-08-11,4,158.0,92.0,6.0,27.0,1300.0,60.0,26.4,999.7,25.9,0.0,WNW,1.2,Wanshouxigong,Summer
3918,2013-08-11,5,207.0,125.0,6.0,32.0,1800.0,63.0,26.2,999.6,25.7,0.0,NW,0.8,Wanshouxigong,Summer
3922,2013-08-11,9,244.0,102.0,8.0,44.0,2100.0,29.0,28.4,1001.0,26.2,0.0,E,1.1,Wanshouxigong,Summer
3923,2013-08-11,10,207.0,117.0,8.0,34.0,2000.0,48.0,29.6,1000.4,26.8,0.0,E,1.1,Wanshouxigong,Summer
3925,2013-08-11,12,255.0,124.0,8.0,39.0,2500.0,69.0,31.7,998.8,27.2,0.0,E,2.6,Wanshouxigong,Summer
3927,2013-08-11,14,233.0,108.0,7.0,16.0,1700.0,179.0,31.7,996.0,27.2,0.0,SSE,2.6,Wanshouxigong,Summer
3932,2013-08-11,19,47.0,9.0,3.0,50.0,1400.0,48.0,24.8,1000.6,24.1,0.0,W,1.5,Wanshouxigong,Summer
3935,2013-08-11,22,36.0,36.0,3.0,32.0,1100.0,33.0,25.0,997.6,23.4,0.0,E,1.6,Wanshouxigong,Summer
3936,2013-08-11,23,5.0,6.0,4.0,59.0,1000.0,12.0,24.1,997.8,23.1,0.0,WSW,1.1,Wanshouxigong,Summer
3938,2013-08-12,1,21.0,25.0,3.0,28.0,1600.0,28.0,24.2,999.6,23.5,0.0,S,0.6,Wanshouxigong,Summer
3939,2013-08-12,2,53.0,31.0,3.0,19.0,1200.0,32.0,24.0,998.8,23.1,0.0,S,1.6,Wanshouxigong,Summer
3940,2013-08-12,3,49.0,49.0,3.0,6.0,850.0,35.5,23.8,998.4,22.9,0.0,SW,1.0,Wanshouxigong,Summer
3941,2013-08-12,4,44.0,44.0,3.0,6.0,500.0,39.0,23.7,998.0,23.2,0.0,SSE,0.9,Wanshouxigong,Summer
3942,2013-08-12,5,37.0,2.0,3.0,11.0,900.0,52.0,24.0,998.0,23.1,0.0,S,1.1,Wanshouxigong,Summer
3943,2013-08-12,6,17.0,17.0,3.0,20.0,600.0,39.0,24.2,998.4,23.2,0.0,WSW,0.4,Wanshouxigong,Summer
3944,2013-08-12,7,49.0,19.0,3.0,27.0,1500.0,32.0,24.8,999.2,23.6,0.0,SW,1.0,Wanshouxigong,Summer
3945,2013-08-12,8,50.0,15.0,3.0,31.0,800.0,37.0,25.3,999.7,23.4,0.0,SSW,1.0,Wanshouxigong,Summer
3946,2013-08-12,9,54.0,30.0,3.0,30.0,1000.0,41.0,26.7,999.3,23.8,0.0,SW,0.6,Wanshouxigong,Summer
3947,2013-08-12,10,43.0,18.0,3.0,26.0,700.0,57.0,28.0,999.2,23.6,0.0,S,1.3,Wanshouxigong,Summer
3948,2013-08-12,11,48.0,11.0,4.0,20.0,900.0,81.0,28.6,999.1,22.8,0.0,SW,2.3,Wanshouxigong,Summer
3949,2013-08-12,12,48.0,12.0,4.0,20.0,700.0,107.0,29.6,998.5,23.5,0.0,SSW,1.6,Wanshouxigong,Summer
3950,2013-08-12,13,48.0,27.0,3.0,20.0,700.0,127.0,29.9,998.5,23.8,0.0,SW,1.6,Wanshouxigong,Summer
3951,2013-08-12,14,40.0,26.0,3.0,14.0,700.0,145.0,29.7,998.0,24.1,0.0,SW,2.4,Wanshouxigong,Summer
3952,2013-08-12,15,51.0,28.0,3.0,14.0,800.0,131.0,30.0,997.7,24.2,0.0,S,1.8,Wanshouxigong,Summer
3953,2013-08-12,16,38.0,27.0,3.0,12.0,600.0,130.0,29.1,997.3,24.0,0.0,SW,1.5,Wanshouxigong,Summer
3954,2013-08-12,17,26.0,35.0,3.0,14.0,1000.0,130.0,28.8,997.2,23.7,0.0,SSW,1.6,Wanshouxigong,Summer
3955,2013-08-12,18,28.0,28.0,3.0,16.0,700.0,130.0,28.3,997.9,24.1,0.0,SSW,1.1,Wanshouxigong,Summer
3956,2013-08-12,19,52.0,30.0,3.0,19.0,1100.0,128.0,27.8,998.2,24.2,0.0,NW,0.4,Wanshouxigong,Summer
3957,2013-08-12,20,36.0,49.0,3.0,28.0,1800.0,106.0,27.1,999.0,24.4,0.0,SE,1.1,Wanshouxigong,Summer
3958,2013-08-12,21,65.0,76.0,3.0,32.0,1200.0,88.0,26.6,999.0,24.3,0.0,SSE,1.1,Wanshouxigong,Summer
3959,2013-08-12,22,59.0,64.0,3.0,56.0,1600.0,54.0,26.5,998.6,24.2,0.0,S,1.0,Wanshouxigong,Summer
3960,2013-08-12,23,93.0,66.0,3.0,55.0,1600.0,53.0,25.8,998.7,24.0,0.0,SW,0.9,Wanshouxigong,Summer
3961,2013-08-13,0,93.0,57.0,4.0,62.0,1900.0,44.0,25.6,999.1,23.8,0.0,SW,1.5,Wanshouxigong,Summer
3962,2013-08-13,1,97.0,58.0,4.0,52.0,1700.0,49.0,24.8,999.1,23.8,0.0,WSW,0.9,Wanshouxigong,Summer
3963,2013-08-13,2,107.0,54.0,4.0,64.0,1400.0,31.0,25.3,999.9,24.1,0.0,S,1.7,Wanshouxigong,Summer
3964,2013-08-13,3,96.0,51.0,4.0,64.0,1200.0,34.0,25.2,999.8,23.8,0.0,WSW,1.2,Wanshouxigong,Summer
3965,2013-08-13,4,91.0,41.0,4.0,34.0,1000.0,43.0,25.0,999.2,23.8,0.0,WSW,0.6,Wanshouxigong,Summer
3966,2013-08-13,5,80.0,30.0,5.0,36.0,1600.0,32.0,24.5,999.3,23.8,0.0,ESE,1.0,Wanshouxigong,Summer
3967,2013-08-13,6,88.0,42.0,5.0,35.0,1200.0,23.0,25.7,999.5,24.1,0.0,SSE,0.8,Wanshouxigong,Summer
3968,2013-08-13,7,88.0,52.0,5.0,35.0,1500.0,14.0,26.7,999.8,24.4,0.0,WSW,0.9,Wanshouxigong,Summer
